dip_direction,dip,rake,magnitude,easting,northing,depth_m
235,75,140.0,2.01,595568.2945043308,4102715.9266937645,-17530.0
195,40,10.0,2.37,596564.0451167966,4130817.8406478413,-9190.0
250,35,100.0,1.56,592060.4098911929,4111830.640411659,-8980.0
215,55,110.0,1.85,602363.2274921426,4106974.902066208,-3820.0
210,65,120.0,1.5,612105.4504068849,4093894.3489335463,-14900.0
145,90,10.0,1.41,613150.0603247941,4135279.30416586,-7590.0
225,60,110.0,2.33,576039.2587972909,4120565.2365993788,-10390.0
235,65,-180.0,1.48,617697.347656227,4088643.9844771717,-11550.0
305,85,50.0,1.51,623498.0688540246,4092998.544055721,-2430.0
145,70,10.0,1.59,628443.3119933704,4077999.0484492253,-3740.0
210,40,80.0,2.06,595388.5532479385,4097628.5246012365,-3430.0
160,45,0.0,3.5,584337.8442473083,4117297.3829207243,-14440.0
235,55,-160.0,1.31,617106.9995265093,4089468.031000689,-10520.0
230,50,170.0,1.62,616814.5784924914,4090222.237510906,-9070.0
150,90,-40.0,1.41,616961.9587174015,4090298.2422387837,-8340.0
175,80,0.0,3.5,584205.0929080714,4117259.0685721007,-14850.0
175,45,-10.0,2.96,592313.6460868749,4115735.3177103284,-4220.0
270,70,150.0,2.96,592313.6460868749,4115735.3177103284,-4220.0
125,55,20.0,1.46,615995.4345748886,4092596.6674767924,-7890.0
180,55,80.0,1.89,584423.4362284082,4117612.60667253,-13440.0
225,40,170.0,1.92,622026.0527315718,4121884.1790014217,-5090.0
215,60,130.0,1.35,621346.6750994975,4085717.850484673,-5820.0
260,55,-40.0,1.88,612726.1589755726,4092959.422156116,-12540.0
205,40,170.0,1.56,620198.2038921772,4085017.2595623727,-8800.0
165,35,30.0,1.84,627171.774090235,4078534.7958371774,-5790.0
230,65,50.0,1.76,590315.1247214848,4110313.878572246,-13950.0
155,55,-60.0,1.94,585091.2649087842,4117397.432963941,-9830.0
190,10,70.0,1.94,585091.2649087842,4117397.432963941,-9830.0
215,75,140.0,3.1,611972.927446253,4093818.6237033927,-14830.0
150,55,20.0,2.06,591761.6605954852,4113436.2179941167,-8810.0
220,55,90.0,1.93,583120.59272043,4128177.1277737557,-4260.0
30,75,50.0,2.22,583959.915387243,4116627.8888057056,-13230.0
300,70,-170.0,1.65,590334.2273584446,4111294.1715663094,-13350.0
155,90,40.0,2.02,631696.3730643283,4107770.141152213,-6530.0
235,60,-180.0,1.99,617261.287938137,4089044.8087423947,-10330.0
325,85,50.0,1.66,617633.2078422842,4128276.1367793754,-2420.0
200,30,110.0,1.66,617633.2078422842,4128276.1367793754,-2420.0
250,85,170.0,1.45,584235.6016258226,4117166.913919489,-14480.0
215,65,60.0,1.87,590277.7924813051,4111034.675397647,-12800.0
180,50,90.0,2.62,629640.4201832558,4077480.845992917,-1690.0
120,30,-10.0,1.79,628879.5738183806,4090396.9234177056,-5630.0
320,45,20.0,3.21,623938.296693865,4092320.6810945803,-3710.0
110,65,-30.0,1.47,623891.355228205,4092486.4433490643,-3230.0
330,60,30.0,2.12,625751.2637910207,4089147.849401515,-7940.0
215,80,160.0,3.0,623833.900279976,4092356.144271773,-3940.0
125,90,-50.0,1.22,623547.6948061617,4092647.8767218655,-3230.0
170,65,10.0,1.44,584306.9640754334,4117426.517608922,-13360.0
115,85,-40.0,1.59,623558.2190033688,4092943.937834367,-1590.0
150,35,80.0,1.59,623558.2190033688,4092943.937834367,-1590.0
200,65,30.0,1.75,591927.0358691909,4109129.3044551862,-13540.0
230,65,-180.0,2.89,617325.5117439459,4088694.318088561,-11570.0
110,70,-30.0,2.05,623079.4557716544,4093214.386347454,-2290.0
245,10,-10.0,1.51,612838.5003102423,4094551.3459780007,-11010.0
175,60,80.0,1.71,600243.9441943808,4108317.92771198,-2530.0
215,80,130.0,2.72,606801.7146683444,4095656.6477236557,-15400.0
85,85,-130.0,2.14,605307.6174869986,4106049.489954788,-2250.0
130,70,-10.0,1.64,617034.5777892094,4089337.5769495363,-11120.0
125,50,30.0,1.87,593054.3835762183,4115651.014483269,-5180.0
215,85,150.0,1.87,593054.3835762183,4115651.014483269,-5180.0
220,75,-90.0,2.6,607420.0691063707,4103024.722345838,-7590.0
225,65,-90.0,2.25,607363.1498677352,4102839.0668684756,-7820.0
205,75,-100.0,1.74,606989.4347992222,4103093.231119383,-7890.0
225,80,100.0,1.7,605726.2294537994,4099822.5555583015,-5760.0
275,85,170.0,1.41,601403.1118146798,4155527.4585594856,-5340.0
260,50,160.0,1.41,601403.1118146798,4155527.4585594856,-5340.0
185,85,20.0,1.92,601520.9066688849,4155528.8975131395,-5330.0
265,70,150.0,1.92,601520.9066688849,4155528.8975131395,-5330.0
275,70,-60.0,1.63,616625.1239978133,4095360.8640319547,-8880.0
210,55,160.0,1.87,615421.0761546087,4094456.678868823,-5790.0
115,85,-50.0,1.42,623488.8893320797,4092610.031541213,-3340.0
220,60,170.0,2.35,625960.7505202849,4080014.818449174,-6130.0
305,55,-10.0,2.35,625960.7505202849,4080014.818449174,-6130.0
180,35,70.0,1.88,575737.9588769139,4137519.57918754,-4090.0
220,65,100.0,2.35,602580.4565638916,4106163.850205351,-4690.0
230,70,150.0,2.32,621616.1542299609,4122618.030022417,-4900.0
150,55,-30.0,1.58,628722.8569739846,4113328.2998332367,-5320.0
85,65,-130.0,1.58,628722.8569739846,4113328.2998332367,-5320.0
135,80,-40.0,1.92,617484.9424725131,4088973.927026589,-10240.0
120,60,-10.0,2.52,622320.4688770339,4093369.847182919,-3570.0
130,80,-40.0,1.68,617335.2426161317,4089064.3243290465,-11070.0
315,70,20.0,2.21,610057.4308235561,4095088.053054669,-14560.0
145,75,50.0,1.37,622874.9817983863,4092989.4896739046,-3150.0
220,75,120.0,1.37,622874.9817983863,4092989.4896739046,-3150.0
215,70,130.0,2.97,625043.5347465689,4080741.0569874807,-6270.0
145,20,-30.0,1.6,608921.0597060632,4142583.902370777,-6710.0
255,45,140.0,1.78,591680.1105566126,4115487.9888490424,-5050.0
245,55,110.0,1.88,587478.2309844305,4114037.8532348094,-10940.0
290,65,150.0,1.88,587478.2309844305,4114037.8532348094,-10940.0
175,90,-30.0,1.7,631129.7206551777,4108963.5142482542,-5770.0
75,90,-100.0,1.97,608135.936725985,4146254.086916977,-7130.0
230,50,-180.0,1.42,619711.0469599752,4085861.0936515094,-10500.0
175,80,60.0,2.41,607800.7051109087,4099904.2205793285,-7820.0
65,40,-170.0,2.41,607800.7051109087,4099904.2205793285,-7820.0
210,65,50.0,2.31,590500.4255603154,4110981.5866651465,-12130.0
95,50,-160.0,1.11,618243.4294424632,4157100.3156149522,-7050.0
210,50,140.0,1.47,615860.0668998951,4093815.3935756152,-5370.0
190,65,90.0,1.61,594896.5943070791,4097863.392560684,-4130.0
315,45,10.0,1.92,622079.9176776004,4093588.308674813,-3000.0
135,75,-40.0,1.54,618694.5462276803,4087400.298629568,-10190.0
225,75,130.0,1.75,609617.5195775274,4094693.993204207,-13770.0
155,70,50.0,1.85,602375.5698032731,4107178.4742526067,-3160.0
235,60,-170.0,1.5,617433.25252126,4089491.0327129853,-10420.0
95,35,70.0,1.97,592581.2948131693,4111577.454753692,-9030.0
250,45,90.0,1.97,592581.2948131693,4111577.454753692,-9030.0
155,45,10.0,1.48,621103.9176906007,4123276.442224167,-3150.0
230,70,-180.0,1.48,621103.9176906007,4123276.442224167,-3150.0
235,45,160.0,1.59,619699.0628589798,4086711.635475563,-8580.0
195,40,40.0,2.19,584080.6607124703,4117868.060827539,-13840.0
180,10,140.0,1.4,620160.6622856646,4085571.5403287862,-8630.0
235,65,-170.0,1.36,617830.6759927116,4088664.3276616153,-11180.0
165,55,70.0,2.54,614515.3057570157,4133688.8536646375,-7100.0
145,60,0.0,1.85,614365.9010722573,4133816.272343392,-7270.0
200,50,60.0,2.68,600577.2070802728,4107693.138292782,-3630.0
140,85,-30.0,1.43,617414.3180421884,4089786.6685936586,-8630.0
230,85,120.0,1.51,612071.8710795694,4094189.79775488,-14310.0
170,50,60.0,3.06,622467.276051982,4084217.4265945377,-5820.0
325,80,0.0,1.82,613394.2546714806,4134690.7848010217,-5430.0
230,50,70.0,3.0,588265.9679636084,4113713.216084335,-10100.0
130,85,-40.0,2.05,617849.625451878,4088368.692791393,-11080.0
245,55,170.0,1.49,595645.9385564276,4102402.4353336794,-17280.0
205,45,70.0,1.49,595645.9385564276,4102402.4353336794,-17280.0
150,70,40.0,1.36,618250.1264106194,4127489.542558465,-3970.0
55,90,-150.0,1.36,618250.1264106194,4127489.542558465,-3970.0
75,70,140.0,1.6,601554.905605293,4106447.3345218548,-5080.0
210,35,90.0,1.6,601554.905605293,4106447.3345218548,-5080.0
320,85,40.0,1.48,617242.359279282,4089340.4446872547,-10020.0
245,60,170.0,1.85,616475.4053054926,4091142.253154609,-11800.0
150,15,-160.0,2.12,596672.5988112512,4102044.2693361156,-15990.0
120,30,-180.0,2.27,551456.3318512924,4109913.131707824,-9430.0
150,40,10.0,2.69,587429.2305923661,4114481.1557530845,-11330.0
170,75,50.0,1.72,630703.9244382721,4109678.2235720186,-6790.0
255,80,150.0,1.72,630703.9244382721,4109678.2235720186,-6790.0
255,20,-40.0,1.74,606846.3358721681,4096822.267491545,-15340.0
220,70,90.0,1.67,625394.3182329655,4090196.7439802415,-7370.0
35,85,-150.0,2.02,620662.4975597718,4094141.32546706,-4460.0
185,5,100.0,3.0,578106.1836752223,4132012.2207180564,-6160.0
125,35,0.0,1.55,622695.0836312833,4093116.34317117,-2590.0
225,50,170.0,1.55,622695.0836312833,4093116.34317117,-2590.0
145,85,-30.0,1.21,617217.3014117656,4090079.84264925,-8650.0
230,35,-180.0,1.94,619634.7297778872,4087062.1099069417,-7480.0
105,55,-60.0,1.55,617065.5825549907,4090318.164956997,-8820.0
115,70,-30.0,2.88,616208.0090267129,4088993.3362389575,-13060.0
145,75,-10.0,3.12,617670.4812213177,4088440.1823742045,-11490.0
85,40,-50.0,1.58,623838.2990905431,4081870.058702656,-9720.0
265,45,-50.0,1.58,623838.2990905431,4081870.058702656,-9720.0
205,50,-90.0,1.84,623642.2297899537,4082070.6402675677,-10860.0
75,90,-130.0,1.86,602564.9710280471,4106219.1408337587,-2680.0
200,35,100.0,1.95,604585.5636346571,4108130.234369536,-3620.0
295,80,20.0,1.37,613437.2576713905,4091933.2790683093,-12740.0
100,40,-40.0,1.82,613791.2290073715,4088775.660392074,-8600.0
195,55,-160.0,1.82,613791.2290073715,4088775.660392074,-8600.0
195,30,-170.0,1.95,614951.9157750844,4092952.324785178,-5760.0
315,85,-70.0,3.12,626549.8397527887,4079376.2608555043,-5280.0
30,15,160.0,3.12,626549.8397527887,4079376.2608555043,-5280.0
110,80,-30.0,1.54,615426.6397725113,4092958.7754041953,-7840.0
175,30,140.0,2.06,627061.4034240474,4078958.5136656477,-4160.0
215,80,160.0,2.21,613714.9807193637,4091141.7838857193,-14490.0
265,35,170.0,1.57,607071.9280229051,4095401.157934781,-15240.0
150,90,-10.0,1.36,611614.8591802468,4140788.542436266,-5320.0
70,50,-130.0,1.36,611614.8591802468,4140788.542436266,-5320.0
225,80,-90.0,0.88,622750.7746289307,4084129.0456430516,-8930.0
120,60,-100.0,1.82,600632.1509757768,4100592.5816312917,-13140.0
40,65,-80.0,1.82,600632.1509757768,4100592.5816312917,-13140.0
200,70,90.0,1.81,598522.5704357349,4117470.095239741,-12000.0
80,15,120.0,1.81,598522.5704357349,4117470.095239741,-12000.0
170,30,100.0,1.34,629499.0978805595,4076997.8449058747,-3930.0
245,80,130.0,1.44,590252.2940469604,4112032.9836449604,-11570.0
225,65,160.0,1.87,617306.6447865801,4128382.527546918,-1280.0
100,15,-170.0,1.88,575954.2408500274,4110320.1693893317,-9100.0
230,50,130.0,1.86,586458.5130832519,4116782.6450217916,-11770.0
65,80,-140.0,1.5,618192.8531029621,4127359.2712522573,-2740.0
105,75,100.0,1.73,591345.5999166791,4109492.8308206694,-14280.0
200,45,110.0,2.86,594065.6920225308,4116512.920414885,-3360.0
185,40,90.0,2.91,593977.7603797012,4116437.9670447493,-3110.0
10,90,-80.0,1.75,602190.1254393433,4104143.3913697246,-4740.0
235,75,80.0,2.2,597298.5938196558,4101737.0812690877,-15780.0
325,80,-40.0,3.01,627423.5788608612,4078594.041656516,-5080.0
205,75,150.0,2.46,627721.348776684,4078561.5132895904,-4990.0
40,75,-170.0,2.46,627784.1207667631,4078340.524552539,-4450.0
135,50,10.0,2.46,627784.1207667631,4078340.524552539,-4450.0
185,75,60.0,1.54,603440.0155264165,4098869.646587872,-14830.0
150,75,60.0,2.84,627394.1338846048,4078575.107038092,-4540.0
195,70,160.0,2.05,615483.713207607,4093125.9947235235,-7410.0
195,45,140.0,2.25,615232.2750363185,4093067.0923414305,-6090.0
95,85,20.0,1.27,615615.4613876302,4093257.245636352,-6930.0
205,55,150.0,2.34,615497.7922372684,4093181.6672247434,-6950.0
185,60,-180.0,2.35,615618.2355379408,4093053.8541989033,-7310.0
190,50,-170.0,2.01,615515.3985939929,4092978.477979538,-7330.0
205,50,160.0,2.06,626084.5450713244,4079683.7576013533,-6720.0
140,30,10.0,2.2,574868.0271787329,4080743.5276707658,-4670.0
175,40,50.0,3.0,574393.7963843987,4080609.9360153913,-8130.000000000001
15,65,70.0,3.0,574393.7963843987,4080609.9360153913,-8130.000000000001
80,75,150.0,3.0,574393.7963843987,4080609.9360153913,-8130.000000000001
205,60,-170.0,2.34,618550.741241545,4094499.889862184,-2600.0
110,50,-150.0,1.27,597719.5806387499,4102500.12922992,-15650.0
145,80,20.0,2.09,623944.1687282212,4081742.1427133554,-5670.0
200,65,140.0,2.97,624137.2851942122,4081744.9580588317,-6750.0
250,55,160.0,1.92,615218.9479536613,4165991.1371629043,-5460.0
140,75,-30.0,1.96,620253.5926937315,4124836.28067624,-6220.0
55,75,-160.0,2.09,613326.9373641748,4135300.194374494,-7790.0
350,80,-10.0,1.51,613509.939221017,4093154.8148117526,-12090.0
50,80,80.0,2.36,590752.8661047207,4110910.332415641,-12780.0
210,45,30.0,2.36,590752.8661047207,4110910.332415641,-12780.0
240,55,-180.0,1.11,617344.4604902372,4089471.3109466275,-10190.0
235,65,-180.0,1.68,617428.898893827,4088732.734793935,-11830.0
135,90,-20.0,1.26,625074.6904437233,4079631.874968099,-11250.0
315,85,20.0,2.74,624001.7028179113,4081872.4386629313,-6850.0
150,85,50.0,3.11,623929.5829312643,4081723.436311404,-6950.0
150,85,60.0,4.1,617340.6340367614,4090821.2926553893,-6700.0
235,50,130.0,1.44,587176.9268284341,4114552.5074877995,-11260.0
235,45,-180.0,1.88,617672.7331458213,4090419.032162198,-6330.0
105,70,-60.0,1.29,617081.5117458799,4092389.6722875205,-5490.0
135,15,120.0,1.5,597126.2343012572,4102548.766114586,-14440.0
290,75,140.0,1.5,597126.2343012572,4102548.766114586,-14440.0
200,5,-110.0,1.83,587080.6212792572,4113848.8098896923,-12160.0
180,20,60.0,1.8,592928.2666786435,4116352.3376487195,-5320.0
210,85,-90.0,2.24,592159.7979484184,4127051.137154515,-3820.0
260,80,-120.0,2.24,592159.7979484184,4127051.137154515,-3820.0
165,25,-40.0,1.71,592385.896192779,4126646.7835826753,-2980.0
205,50,120.0,1.61,627005.7376538129,4085671.0893765986,-6440.0
330,85,40.0,1.5,617022.3381883963,4090225.1003914285,-9020.0
135,90,-20.0,2.01,614020.3693843583,4091608.218232715,-13410.0
180,60,50.0,2.62,574721.2620544628,4080538.842882089,-5660.0
160,80,60.0,3.8,624698.8459227211,4080939.4337841696,-7300.0
190,25,130.0,1.91,624532.1771342112,4081158.921081589,-6220.0
230,85,140.0,2.8,624454.6513513046,4081379.714651551,-7160.0
125,25,-20.0,1.92,575030.2918965245,4080874.389969633,-4820.0
290,75,150.0,2.61,598854.9217255882,4102994.1411673124,-11960.0
320,80,50.0,1.42,624602.3967905866,4081437.3587404457,-6640.0
245,25,130.0,1.42,584937.9947290051,4122314.7968670446,-10090.0
260,55,150.0,1.42,584937.9947290051,4122314.7968670446,-10090.0
235,20,-80.0,2.4,599471.7890422945,4103463.696752339,-12860.0
235,50,170.0,1.7,615728.3472855611,4131393.7056028727,-4670.0
175,20,90.0,1.7,615728.3472855611,4131393.7056028727,-4670.0
130,75,-20.0,2.49,623441.0715505112,4082622.536663614,-6680.0
155,55,40.0,2.71,623417.8025414734,4082178.345026197,-6590.0
225,40,170.0,2.0,623592.2935594451,4082439.793220431,-6730.0
225,85,110.0,2.84,616963.7962327922,4091241.4417715045,-5850.0
315,40,-20.0,2.84,616963.7962327922,4091241.4417715045,-5850.0
135,65,40.0,2.0,610630.8706739958,4096611.9689788716,-10280.0
325,75,10.0,2.71,623220.1432236262,4082489.876054796,-7270.0
170,65,0.0,1.85,611849.8082713578,4095277.9691375927,-11760.0
245,25,100.0,1.73,584906.5597932773,4122499.401183868,-10360.0
150,65,-10.0,1.52,626925.1144714217,4114743.634732471,-3200.0
80,55,-130.0,1.52,626925.1144714217,4114743.634732471,-3200.0
140,90,-40.0,1.89,618197.455384825,4087911.1872263905,-10300.0
185,75,50.0,2.49,588641.8629269591,4120170.978253873,-3190.0
130,30,-80.0,2.49,588641.8629269591,4120170.978253873,-3190.0
160,80,60.0,3.3,623157.7832645407,4082692.4058500924,-7530.0
215,60,160.0,2.76,611918.4767605102,4093448.03873046,-14330.0
160,45,-30.0,2.52,601091.3811963414,4104333.5895138173,-15820.0
110,40,-100.0,2.52,601091.3811963414,4104333.5895138173,-15820.0
215,65,-150.0,2.84,625285.8857864512,4091508.2395963892,-3180.0
230,50,-180.0,1.96,617424.5505575393,4089047.0657596933,-10130.0
230,40,-180.0,1.48,624256.5320880446,4118051.411281282,-3180.0
145,25,0.0,1.8,621585.2486110769,4122710.0570954834,-5320.0
70,85,120.0,1.8,631036.6952116948,4108277.739312837,-4530.0
160,75,30.0,1.8,631036.6952116948,4108277.739312837,-4530.0
215,60,160.0,2.01,626145.3499758508,4079592.18787845,-6020.0
190,85,130.0,1.92,604963.3330604722,4097982.2562576453,-15190.0
140,85,-40.0,2.34,618954.420812892,4086867.6181661165,-10640.0
235,65,170.0,1.3,626231.7624209771,4079778.4093951234,-5980.0
260,50,160.0,1.57,613956.1184531827,4090867.619497592,-12330.0
325,80,10.0,1.83,627821.4611458621,4113222.0936464793,-2260.0
250,35,130.0,1.56,607729.4227257017,4096186.201707631,-14230.0
150,60,-20.0,2.72,631295.7727857948,4108762.648348316,-7400.0
140,90,-50.0,1.21,616737.8345567961,4090406.117081479,-7440.0
160,60,30.0,2.32,616884.2947689054,4130059.646522196,-7560.0
165,50,20.0,3.01,601483.9634505963,4106187.5810823925,-3990.0
200,35,20.0,2.36,591489.0775663548,4108551.2814987707,-14470.0
140,85,-40.0,1.56,617107.5097976144,4089431.0508715617,-10370.0
140,70,-10.0,3.0,620659.2833527687,4124379.7326207375,-6520.0
135,75,-10.0,1.92,604653.3216024988,4099069.4963414236,-12650.0
110,10,170.0,1.75,603824.3504475574,4150323.4581755493,-7230.0
175,15,70.0,1.63,622784.2146864071,4083870.613813184,-8540.0
190,70,-40.0,2.11,585255.2796010473,4117269.6494477345,-13010.0
180,85,-80.0,1.47,590591.3190949145,4112166.0686074295,-10320.0
85,90,-170.0,1.78,618078.8411315324,4130205.8668782385,-2460.0
270,85,180.0,1.47,618064.3320123652,4130187.1674613585,-2340.0
240,35,90.0,1.47,618064.3320123652,4130187.1674613585,-2340.0
250,75,140.0,1.79,607780.462579342,4100329.3050951064,-6510.0
200,50,50.0,1.79,607780.462579342,4100329.3050951064,-6510.0
190,25,100.0,1.51,583378.060530882,4117121.3844529847,-13070.0
225,25,170.0,0.99,619256.8576502214,4126320.133830339,-5690.0
180,50,50.0,2.27,585721.277667271,4122341.249836307,-7630.0
305,70,-140.0,1.27,591565.8710816789,4109661.6506599453,-14140.0
210,75,-130.0,2.11,626209.1502990883,4091299.9950967217,-3280.0
230,60,140.0,1.76,603407.7897862705,4108762.970886752,-4000.0
180,30,50.0,1.76,603407.7897862705,4108762.970886752,-4000.0
150,70,50.0,1.75,612364.5841139363,4096727.2665118403,-13080.0
235,50,-180.0,2.01,619253.9125005102,4125487.824331985,-1770.0
200,35,110.0,2.01,619253.9125005102,4125487.824331985,-1770.0
305,45,0.0,1.4,623608.9259427285,4092519.309604706,-3670.0
215,85,110.0,1.4,623608.9259427285,4092519.309604706,-3670.0
55,90,170.0,1.2,615866.5879910089,4090079.784485285,-12940.0
85,50,120.0,2.06,583606.1829060917,4116494.9215725744,-13720.0
265,70,150.0,2.06,583606.1829060917,4116494.9215725744,-13720.0
220,30,0.0,1.57,591710.0986286858,4110014.571917675,-12590.0
160,85,-150.0,1.71,598301.318069334,4103449.9958706927,-13540.0
235,60,90.0,1.99,609588.3961945971,4107232.0849457653,-1970.0
110,30,-150.0,2.1,617868.2718201247,4089164.177666891,-4850.0
175,80,20.0,1.88,610678.4981901881,4096372.1788940593,-12460.0
125,70,-40.0,1.61,589556.2039753064,4110675.624425192,-13460.0
230,75,150.0,2.44,618217.9692337853,4127674.0369431446,-5540.0
150,45,10.0,2.44,618217.9692337853,4127674.0369431446,-5540.0
300,80,-10.0,1.51,620917.56558822,4093941.5268041054,-4200.0
235,75,90.0,1.73,607455.8074265583,4101379.283060821,-4920.0
60,50,-130.0,1.57,601997.7087230368,4083170.5326766265,-3530.0
115,45,0.0,2.42,628477.4881961896,4090483.298298224,-5770.0
225,50,70.0,2.65,594031.3301974221,4108986.076097451,-9940.0
110,75,-140.0,1.82,612888.0156663612,4096401.347261876,-8109.999999999999
205,25,90.0,1.95,594552.1580205846,4115353.336877457,-3320.0
240,45,-160.0,2.26,622001.8692584357,4083526.463095886,-8330.0
105,60,-140.0,2.29,592863.0689435905,4122250.770723995,-320.0
290,35,-100.0,2.29,592863.0689435905,4122250.770723995,-320.0
235,75,100.0,2.16,596699.697056441,4102266.4882005407,-16270.0
200,45,150.0,1.55,618074.4050896772,4093550.054744628,-2980.0
190,65,130.0,1.6,609179.7701430734,4095280.1202839212,-14650.0
145,85,-30.0,1.48,617257.200816371,4089340.649720401,-10620.0
200,75,50.0,1.45,612443.0952823955,4148290.0614484376,-5660.0
110,55,-50.0,1.49,625052.9527735345,4092207.5867822384,-6990.0
